%d_%m_%H_%M_%S
0 0 0 0 88 0 0 
0 0 0 0 88 0 0 
0 0 0 0 88 0 0 
0 0 0 0 87 0 0 
0 0 0 0 87 0 0 
0 0 0 0 87 0 0 
0 0 0 0 87 0 0 
0 0 0 0 87 0 0 
0 0 0 0 86 0 0 
0 0 0 0 87 0 0 
0 0 0 0 87 0 0 
0 0 0 0 87 0 0 
0 0 0 0 86 0 0 
0 0 0 0 86 0 0 
0 0 0 0 86 0 0 
0 0 0 0 86 0 0 
0 0 0 0 86 0 0 
0 0 0 0 86 0 0 
0 0 0 0 85 0 0 
0 0 0 0 85 0 0 
0 0 0 0 85 0 0 
0 0 0 0 83 0 0 
0 0 0 0 97 0 0 
0 0 0 21 103 0 0 
0 0 0 56 134 0 0 
0 0 0 62 141 0 0 
0 0 0 78 151 0 0 
0 0 0 82 154 0 0 
10 0 0 83 163 0 0 
0 0 0 95 168 0 0 
0 0 0 97 169 0 0 
6 0 0 97 171 0 0 
7 0 0 98 173 0 0 
11 0 0 99 174 0 0 
12 0 0 101 175 0 0 
13 0 0 100 176 0 0 
13 0 0 100 176 0 0 
14 0 0 100 175 0 0 
7 0 0 92 173 0 0 
0 0 0 87 172 0 0 
0 0 0 76 164 0 0 
0 0 0 33 143 0 0 
0 0 0 2 88 0 0 
0 0 0 0 86 0 0 
0 0 0 0 86 0 0 
0 0 0 0 85 0 0 
0 0 0 0 84 0 0 
0 0 0 0 84 0 0 
0 0 0 0 83 0 0 
0 0 0 0 83 0 0 
0 0 0 0 82 0 0 
0 0 0 0 82 0 0 
0 0 0 0 81 0 0 
0 0 0 0 81 0 0 
0 0 0 0 81 0 0 
0 0 0 0 81 0 0 
0 0 0 0 81 0 0 
0 0 0 0 81 0 0 
0 0 0 0 80 0 0 
0 0 0 0 80 0 0 
0 0 0 0 81 0 0 
