graphs/graph_16_03_05_21_28.png
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
45 0 0 3 0 0 55 
