%d_%m_%H_%M_%S
94 0 0 0 0 0 0 
94 0 0 0 0 0 0 
93 0 0 0 0 0 0 
92 0 0 0 0 0 0 
94 0 0 0 0 0 0 
93 0 0 0 0 0 0 
93 0 0 0 0 0 0 
92 0 0 0 0 0 0 
92 0 0 0 0 0 0 
92 0 0 0 0 0 0 
92 0 0 0 0 0 0 
92 0 0 0 0 0 0 
92 0 0 0 0 0 0 
92 0 0 0 0 0 0 
92 0 0 0 0 0 0 
92 0 0 0 0 0 0 
91 0 0 0 0 0 0 
91 0 0 0 0 0 0 
91 0 0 0 0 0 0 
91 0 0 0 0 0 0 
90 0 0 0 0 0 0 
91 0 0 0 0 0 0 
90 0 0 0 0 0 0 
90 0 0 0 0 0 0 
90 0 0 0 0 0 0 
90 0 0 0 0 0 0 
89 0 0 0 0 0 0 
90 0 0 0 0 0 0 
90 0 0 0 0 0 0 
90 0 0 0 0 0 0 
89 0 0 0 0 0 0 
89 0 0 0 0 0 0 
89 0 0 0 0 0 0 
90 0 0 0 0 0 0 
89 0 0 0 0 0 0 
89 0 0 0 0 0 0 
89 0 0 0 0 0 0 
89 0 0 0 0 0 0 
89 0 0 0 0 0 0 
90 0 0 0 0 0 0 
89 0 0 0 0 0 0 
89 0 0 0 0 0 0 
89 0 0 0 0 0 0 
88 0 0 0 0 0 0 
88 0 0 0 0 0 0 
87 0 0 0 0 0 0 
87 0 0 0 0 0 0 
87 0 0 0 0 0 0 
88 0 0 0 0 0 0 
90 0 0 0 0 0 67 
152 0 0 0 0 0 72 
155 0 0 6 0 0 105 
176 0 0 0 0 0 108 
179 0 0 0 0 0 112 
185 0 0 0 0 0 114 
184 0 0 7 0 0 115 
186 0 0 10 0 0 115 
188 0 0 12 0 0 116 
188 0 0 13 0 0 117 
189 0 0 15 0 0 117 
189 0 0 15 0 0 117 
189 0 0 16 0 0 117 
189 0 0 18 0 0 117 
189 0 0 21 0 0 117 
190 0 0 22 0 0 117 
190 0 0 23 0 0 117 
190 0 0 24 0 0 117 
191 0 0 25 0 0 117 
191 0 0 28 0 0 117 
191 0 0 29 0 0 117 
192 0 0 22 0 0 88 
77 0 0 0 0 0 0 
77 0 0 0 0 0 0 
77 0 0 0 0 0 0 
79 0 0 0 0 0 0 
78 0 0 0 0 0 0 
78 0 0 0 0 0 0 
77 0 0 0 0 0 0 
77 0 0 0 0 0 0 
76 0 0 0 0 0 0 
77 0 0 0 0 0 0 
76 0 0 0 0 0 0 
75 0 0 0 0 0 0 
75 0 0 0 0 0 0 
75 0 0 0 0 0 0 
75 0 0 0 0 0 0 
74 0 0 0 0 0 0 
74 0 0 0 0 0 0 
74 0 0 0 0 0 0 
74 0 0 0 0 0 0 
